,Date,Demanda,VolUtil,Aportes,PrecioB,PrecioO,DispTer,DispNoTer
619,2017-09-11,7747658.372916666,12849949100.0,144243100.0,130.47855,253.0516776923077,3663021.5,9923834.666666666
620,2017-09-12,7913702.99125,12841552500.0,158061300.0,124.24087333333334,249.84717769230767,3762174.9583333335,9535282.416666666
621,2017-09-13,7901099.645833333,12835440100.0,169292500.0,128.52422,248.6647930769231,3769083.3333333335,9281941.5
622,2017-09-14,7940925.571666666,12823462400.0,146422400.0,133.7589866666667,250.0648123076923,3747451.3333333335,9428149.875
623,2017-09-15,7934004.784166667,12855064500.0,192609800.0,114.14744833333332,246.9341969230769,3767083.3333333335,9477844.375
624,2017-09-16,7581724.603750001,12915062100.0,267197200.0,116.79507666666666,242.5010623076923,3871520.8333333335,9700258.916666666
625,2017-09-17,6614439.72625,12979970400.0,248365300.0,113.19042,244.11112,4031096.5,9658088.041666666
626,2017-09-18,7757800.499166666,12971775700.0,159267900.0,122.36738833333334,250.41237,3982559.0,9819288.083333334
627,2017-09-19,7970599.253333333,12951132300.0,155055100.0,102.12831166666668,244.92088923076923,3969086.0416666665,9814545.0
628,2017-09-20,8080182.834583334,12939798700.0,165199900.0,112.92268,244.03931230769237,4051396.5,9746602.0
629,2017-09-21,8085617.442916666,12879695700.0,114036900.0,123.86973,247.2141969230769,3993083.3333333335,9703074.291666666
630,2017-09-22,8050683.09625,12845167000.0,139344500.0,119.98676333333331,249.2884276923077,3940769.4166666665,9872448.583333334
631,2017-09-23,7527838.277083334,12891454000.0,216524700.0,123.17201333333334,249.44377384615385,3985083.3333333335,9865121.458333334
632,2017-09-24,6793369.6883333335,12900897400.0,164795100.0,113.733565,250.00962,3981486.0833333335,9779056.166666666
633,2017-09-25,7808810.600416667,12855416400.0,142973400.0,112.21035833333332,246.01696615384617,3976791.6666666665,9842886.75
634,2017-09-26,7906383.595,12833962200.0,129098900.0,116.033575,246.5566776923077,3985083.3333333335,9745743.458333334
635,2017-09-27,8046729.864999999,12765273700.0,107756700.0,111.605,244.85688923076924,3980083.3333333335,9464546.5
636,2017-09-28,7950734.619166668,12731210400.0,150788900.0,131.83143666666666,247.10769692307693,3959947.9166666665,9188072.0
637,2017-09-29,7841549.9525,12717653400.0,181372000.0,109.15605666666666,246.0051392307692,3979360.4166666665,9526130.416666666
638,2017-09-30,7327384.062916666,12743729900.0,199565900.0,106.20073,245.15152384615385,4081104.1666666665,9658576.208333334
639,2017-10-01,6602842.283333334,12746963300.0,151196200.0,106.23806333333334,247.36892307692307,4084083.3333333335,9606283.208333334
640,2017-10-02,7644206.447916667,12789876500.0,210218300.0,115.91118,251.18640384615384,4084159.7083333335,9576878.416666666
641,2017-10-03,7800543.113333333,12806016300.0,196502600.0,115.40784333333332,247.2477692307692,4092933.2916666665,9350616.541666666
642,2017-10-04,7705603.9775,12858167300.0,222693900.0,119.14000666666664,246.01378846153847,4093564.5416666665,9332522.125
643,2017-10-05,7663595.707083333,12856541800.0,176212500.0,128.51020666666668,250.6135576923077,4100083.3333333335,8963166.583333334
644,2017-10-06,7669511.995,12845071900.0,155016300.0,114.75099,243.13117307692303,4133600.0,8667871.291666666
645,2017-10-07,7447460.537916667,12823148600.0,134532500.0,125.74256,250.52040384615384,4126625.0,8316572.125
646,2017-10-08,6828677.281666666,12790432800.0,119787100.0,115.74409333333334,253.9808076923077,3975541.6666666665,8726475.458333334
647,2017-10-09,7798068.092083334,12738119600.0,133159200.0,122.98774000000002,255.22446153846155,4060083.3333333335,9830315.125
648,2017-10-10,7921077.242916667,12706856900.0,142745400.0,120.18160333333334,257.4452692307692,3959625.0,9523589.458333334
